ADDRESS_ID,HOUSE_NUM,HOUSE_FRAC,ST_PRE_DIR,ST_NAME,ST_TYPE,APT_LOT,POST DIR,CITY,STATE,ZIP
6139,600,,,KINGSLEY,ST,Unit 239,NE,WASHINGTON,DC,20002
6140,600,,,KINGSLEY,ST,Unit 240,NE,WASHINGTON,DC,20002
6141,600,,,KINGSLEY,ST,Unit 241,NE,WASHINGTON,DC,20002
6142,600,,,KINGSLEY,ST,Unit 242,NE,WASHINGTON,DC,20002
6143,600,,,KINGSLEY,ST,Unit 243,NE,WASHINGTON,DC,20002
6144,600,,,KINGSLEY,ST,Unit 244,NE,WASHINGTON,DC,20002
6145,600,,,KINGSLEY,ST,Unit 245,NE,WASHINGTON,DC,20002
6146,600,,,KINGSLEY,ST,Unit 246,NE,WASHINGTON,DC,20002
6147,600,,,KINGSLEY,ST,Unit 247,NE,WASHINGTON,DC,20002
6148,600,,,KINGSLEY,ST,Unit 248,NE,WASHINGTON,DC,20002
6149,600,,,KINGSLEY,ST,Unit 249,NE,WASHINGTON,DC,20002
6150,600,,,KINGSLEY,ST,Unit 250,NE,WASHINGTON,DC,20002
6151,600,,,KINGSLEY,ST,Unit 251,NE,WASHINGTON,DC,20002
6152,600,,,KINGSLEY,ST,Unit 252,NE,WASHINGTON,DC,20002
6153,600,,,KINGSLEY,ST,Unit 253,NE,WASHINGTON,DC,20002
6154,600,,,KINGSLEY,ST,Unit 254,NE,WASHINGTON,DC,20002
6155,600,,,KINGSLEY,ST,Unit 255,NE,WASHINGTON,DC,20002
6156,600,,,KINGSLEY,ST,Unit 256,NE,WASHINGTON,DC,20002
6157,600,,,KINGSLEY,ST,Unit 257,NE,WASHINGTON,DC,20002
6158,600,,,KINGSLEY,ST,Unit 258,NE,WASHINGTON,DC,20002
6159,600,,,KINGSLEY,ST,Unit 259,NE,WASHINGTON,DC,20002
6160,600,,,KINGSLEY,ST,Unit 260,NE,WASHINGTON,DC,20002
6161,600,,,KINGSLEY,ST,Unit 261,NE,WASHINGTON,DC,20002
6162,600,,,KINGSLEY,ST,Unit 262,NE,WASHINGTON,DC,20002
6163,600,,,KINGSLEY,ST,Unit 263,NE,WASHINGTON,DC,20002
6164,600,,,KINGSLEY,ST,Unit 264,NE,WASHINGTON,DC,20002
6165,600,,,KINGSLEY,ST,Unit 265,NE,WASHINGTON,DC,20002
6166,600,,,KINGSLEY,ST,Unit 266,NE,WASHINGTON,DC,20002
6167,600,,,KINGSLEY,ST,Unit 267,NE,WASHINGTON,DC,20002
6168,600,,,KINGSLEY,ST,Unit 268,NE,WASHINGTON,DC,20002
6169,600,,,KINGSLEY,ST,Unit 269,NE,WASHINGTON,DC,20002
6170,600,,,KINGSLEY,ST,Unit 270,NE,WASHINGTON,DC,20002
6171,600,,,KINGSLEY,ST,Unit 271,NE,WASHINGTON,DC,20002
6172,600,,,KINGSLEY,ST,Unit 272,NE,WASHINGTON,DC,20002
6173,600,,,KINGSLEY,ST,Unit 273,NE,WASHINGTON,DC,20002
6174,600,,,KINGSLEY,ST,Unit 274,NE,WASHINGTON,DC,20002
6175,600,,,KINGSLEY,ST,Unit 275,NE,WASHINGTON,DC,20002
6176,600,,,KINGSLEY,ST,Unit 276,NE,WASHINGTON,DC,20002
6177,600,,,KINGSLEY,ST,Unit 277,NE,WASHINGTON,DC,20002
6178,600,,,KINGSLEY,ST,Unit 278,NE,WASHINGTON,DC,20002
6179,600,,,KINGSLEY,ST,Unit 279,NE,WASHINGTON,DC,20002
6180,600,,,KINGSLEY,ST,Unit 280,NE,WASHINGTON,DC,20002
6181,600,,,KINGSLEY,ST,Unit 281,NE,WASHINGTON,DC,20002
6182,600,,,KINGSLEY,ST,Unit 282,NE,WASHINGTON,DC,20002
6183,600,,,KINGSLEY,ST,Unit 283,NE,WASHINGTON,DC,20002
6184,600,,,KINGSLEY,ST,Unit 284,NE,WASHINGTON,DC,20002
6185,600,,,KINGSLEY,ST,Unit 285,NE,WASHINGTON,DC,20002
6186,600,,,KINGSLEY,ST,Unit 286,NE,WASHINGTON,DC,20002
6187,600,,,KINGSLEY,ST,Unit 287,NE,WASHINGTON,DC,20002
6188,600,,,KINGSLEY,ST,Unit 288,NE,WASHINGTON,DC,20002
6189,600,,,KINGSLEY,ST,Unit 289,NE,WASHINGTON,DC,20002
6190,600,,,KINGSLEY,ST,Unit 290,NE,WASHINGTON,DC,20002
6191,600,,,KINGSLEY,ST,Unit 291,NE,WASHINGTON,DC,20002
6192,600,,,KINGSLEY,ST,Unit 292,NE,WASHINGTON,DC,20002
6193,600,,,KINGSLEY,ST,Unit 293,NE,WASHINGTON,DC,20002
6194,600,,,KINGSLEY,ST,Unit 294,NE,WASHINGTON,DC,20002
6195,600,,,KINGSLEY,ST,Unit 295,NE,WASHINGTON,DC,20002
6196,600,,,KINGSLEY,ST,Unit 296,NE,WASHINGTON,DC,20002
6197,600,,,KINGSLEY,ST,Unit 297,NE,WASHINGTON,DC,20002
6198,600,,,KINGSLEY,ST,Unit 298,NE,WASHINGTON,DC,20002
6199,600,,,KINGSLEY,ST,Unit 299,NE,WASHINGTON,DC,20002
6200,600,,,KINGSLEY,ST,Unit 300,NE,WASHINGTON,DC,20002
6201,600,,,KINGSLEY,ST,Unit 301,NE,WASHINGTON,DC,20002
6202,600,,,KINGSLEY,ST,Unit 302,NE,WASHINGTON,DC,20002
6203,600,,,KINGSLEY,ST,Unit 303,NE,WASHINGTON,DC,20002
6204,600,,,KINGSLEY,ST,Unit 304,NE,WASHINGTON,DC,20002
6205,600,,,KINGSLEY,ST,Unit 305,NE,WASHINGTON,DC,20002
6206,600,,,KINGSLEY,ST,Unit 306,NE,WASHINGTON,DC,20002
6207,600,,,KINGSLEY,ST,Unit 307,NE,WASHINGTON,DC,20002
6208,600,,,KINGSLEY,ST,Unit 308,NE,WASHINGTON,DC,20002
6209,600,,,KINGSLEY,ST,Unit 309,NE,WASHINGTON,DC,20002
6210,600,,,KINGSLEY,ST,Unit 310,NE,WASHINGTON,DC,20002
6211,600,,,KINGSLEY,ST,Unit 311,NE,WASHINGTON,DC,20002
6212,600,,,KINGSLEY,ST,Unit 312,NE,WASHINGTON,DC,20002
6213,600,,,KINGSLEY,ST,Unit 313,NE,WASHINGTON,DC,20002
6214,600,,,KINGSLEY,ST,Unit 314,NE,WASHINGTON,DC,20002
6215,600,,,KINGSLEY,ST,Unit 315,NE,WASHINGTON,DC,20002
6216,600,,,KINGSLEY,ST,Unit 316,NE,WASHINGTON,DC,20002
6217,600,,,KINGSLEY,ST,Unit 317,NE,WASHINGTON,DC,20002
6218,600,,,KINGSLEY,ST,Unit 318,NE,WASHINGTON,DC,20002
6219,600,,,KINGSLEY,ST,Unit 319,NE,WASHINGTON,DC,20002
6220,600,,,KINGSLEY,ST,Unit 320,NE,WASHINGTON,DC,20002
6221,600,,,KINGSLEY,ST,Unit 321,NE,WASHINGTON,DC,20002
6222,600,,,KINGSLEY,ST,Unit 322,NE,WASHINGTON,DC,20002
6223,600,,,KINGSLEY,ST,Unit 323,NE,WASHINGTON,DC,20002
6224,600,,,KINGSLEY,ST,Unit 324,NE,WASHINGTON,DC,20002
6225,600,,,KINGSLEY,ST,Unit 325,NE,WASHINGTON,DC,20002
6226,600,,,KINGSLEY,ST,Unit 326,NE,WASHINGTON,DC,20002
6227,600,,,KINGSLEY,ST,Unit 327,NE,WASHINGTON,DC,20002
6228,600,,,KINGSLEY,ST,Unit 328,NE,WASHINGTON,DC,20002
6229,600,,,KINGSLEY,ST,Unit 329,NE,WASHINGTON,DC,20002
6230,600,,,KINGSLEY,ST,Unit 330,NE,WASHINGTON,DC,20002
6231,600,,,KINGSLEY,ST,Unit 331,NE,WASHINGTON,DC,20002
6232,600,,,KINGSLEY,ST,Unit 332,NE,WASHINGTON,DC,20002
6233,600,,,KINGSLEY,ST,Unit 333,NE,WASHINGTON,DC,20002
6234,600,,,KINGSLEY,ST,Unit 334,NE,WASHINGTON,DC,20002
6235,600,,,KINGSLEY,ST,Unit 335,NE,WASHINGTON,DC,20002
6236,600,,,KINGSLEY,ST,Unit 336,NE,WASHINGTON,DC,20002
6237,600,,,KINGSLEY,ST,Unit 337,NE,WASHINGTON,DC,20002
6238,600,,,KINGSLEY,ST,Unit 338,NE,WASHINGTON,DC,20002
6239,600,,,KINGSLEY,ST,Unit 339,NE,WASHINGTON,DC,20002
6240,600,,,KINGSLEY,ST,Unit 340,NE,WASHINGTON,DC,20002
6241,600,,,KINGSLEY,ST,Unit 341,NE,WASHINGTON,DC,20002
6242,600,,,KINGSLEY,ST,Unit 342,NE,WASHINGTON,DC,20002
6243,600,,,KINGSLEY,ST,Unit 343,NE,WASHINGTON,DC,20002
6244,600,,,KINGSLEY,ST,Unit 344,NE,WASHINGTON,DC,20002
6245,600,,,KINGSLEY,ST,Unit 345,NE,WASHINGTON,DC,20002
6246,600,,,KINGSLEY,ST,Unit 346,NE,WASHINGTON,DC,20002
6247,600,,,KINGSLEY,ST,Unit 347,NE,WASHINGTON,DC,20002
6248,600,,,KINGSLEY,ST,Unit 348,NE,WASHINGTON,DC,20002
6249,600,,,KINGSLEY,ST,Unit 349,NE,WASHINGTON,DC,20002
6250,600,,,KINGSLEY,ST,Unit 350,NE,WASHINGTON,DC,20002
6251,600,,,KINGSLEY,ST,Unit 351,NE,WASHINGTON,DC,20002
6252,600,,,KINGSLEY,ST,Unit 352,NE,WASHINGTON,DC,20002
6253,600,,,KINGSLEY,ST,Unit 353,NE,WASHINGTON,DC,20002
6254,600,,,KINGSLEY,ST,Unit 354,NE,WASHINGTON,DC,20002
6255,600,,,KINGSLEY,ST,Unit 355,NE,WASHINGTON,DC,20002
6256,600,,,KINGSLEY,ST,Unit 356,NE,WASHINGTON,DC,20002
6257,600,,,KINGSLEY,ST,Unit 357,NE,WASHINGTON,DC,20002
6258,600,,,KINGSLEY,ST,Unit 358,NE,WASHINGTON,DC,20002
6259,600,,,KINGSLEY,ST,Unit 359,NE,WASHINGTON,DC,20002
6260,600,,,KINGSLEY,ST,Unit 360,NE,WASHINGTON,DC,20002
6261,600,,,KINGSLEY,ST,Unit 361,NE,WASHINGTON,DC,20002
6262,600,,,KINGSLEY,ST,Unit 362,NE,WASHINGTON,DC,20002
6263,600,,,KINGSLEY,ST,Unit 363,NE,WASHINGTON,DC,20002
6264,600,,,KINGSLEY,ST,Unit 364,NE,WASHINGTON,DC,20002
6265,600,,,KINGSLEY,ST,Unit 365,NE,WASHINGTON,DC,20002
6266,600,,,KINGSLEY,ST,Unit 366,NE,WASHINGTON,DC,20002
6267,600,,,KINGSLEY,ST,Unit 367,NE,WASHINGTON,DC,20002
6268,600,,,KINGSLEY,ST,Unit 368,NE,WASHINGTON,DC,20002
6269,600,,,KINGSLEY,ST,Unit 369,NE,WASHINGTON,DC,20002
6270,600,,,KINGSLEY,ST,Unit 370,NE,WASHINGTON,DC,20002
6271,600,,,KINGSLEY,ST,Unit 371,NE,WASHINGTON,DC,20002
6272,600,,,KINGSLEY,ST,Unit 372,NE,WASHINGTON,DC,20002
6273,600,,,KINGSLEY,ST,Unit 373,NE,WASHINGTON,DC,20002
6274,600,,,KINGSLEY,ST,Unit 374,NE,WASHINGTON,DC,20002
6275,600,,,KINGSLEY,ST,Unit 375,NE,WASHINGTON,DC,20002
6276,600,,,KINGSLEY,ST,Unit 376,NE,WASHINGTON,DC,20002
6277,600,,,KINGSLEY,ST,Unit 377,NE,WASHINGTON,DC,20002
6278,600,,,KINGSLEY,ST,Unit 378,NE,WASHINGTON,DC,20002
6279,600,,,KINGSLEY,ST,Unit 379,NE,WASHINGTON,DC,20002
6280,600,,,KINGSLEY,ST,Unit 380,NE,WASHINGTON,DC,20002
6281,600,,,KINGSLEY,ST,Unit 381,NE,WASHINGTON,DC,20002
6282,600,,,KINGSLEY,ST,Unit 382,NE,WASHINGTON,DC,20002
6283,600,,,KINGSLEY,ST,Unit 383,NE,WASHINGTON,DC,20002
6284,600,,,KINGSLEY,ST,Unit 384,NE,WASHINGTON,DC,20002
6285,600,,,KINGSLEY,ST,Unit 385,NE,WASHINGTON,DC,20002
6286,600,,,KINGSLEY,ST,Unit 386,NE,WASHINGTON,DC,20002
6287,600,,,KINGSLEY,ST,Unit 387,NE,WASHINGTON,DC,20002
6288,600,,,KINGSLEY,ST,Unit 388,NE,WASHINGTON,DC,20002
6289,600,,,KINGSLEY,ST,Unit 389,NE,WASHINGTON,DC,20002
6290,600,,,KINGSLEY,ST,Unit 390,NE,WASHINGTON,DC,20002
6291,600,,,KINGSLEY,ST,Unit 391,NE,WASHINGTON,DC,20002
6292,600,,,KINGSLEY,ST,Unit 392,NE,WASHINGTON,DC,20002
6293,600,,,KINGSLEY,ST,Unit 393,NE,WASHINGTON,DC,20002
6294,600,,,KINGSLEY,ST,Unit 394,NE,WASHINGTON,DC,20002
6295,600,,,KINGSLEY,ST,Unit 395,NE,WASHINGTON,DC,20002
6296,600,,,KINGSLEY,ST,Unit 396,NE,WASHINGTON,DC,20002
6297,600,,,KINGSLEY,ST,Unit 397,NE,WASHINGTON,DC,20002
6298,600,,,KINGSLEY,ST,Unit 398,NE,WASHINGTON,DC,20002
6299,600,,,KINGSLEY,ST,Unit 399,NE,WASHINGTON,DC,20002
6300,600,,,KINGSLEY,ST,Unit 400,NE,WASHINGTON,DC,20002
6301,600,,,KINGSLEY,ST,Unit 401,NE,WASHINGTON,DC,20002
6302,600,,,KINGSLEY,ST,Unit 402,NE,WASHINGTON,DC,20002
6303,600,,,KINGSLEY,ST,Unit 403,NE,WASHINGTON,DC,20002
6304,600,,,KINGSLEY,ST,Unit 404,NE,WASHINGTON,DC,20002
6305,600,,,KINGSLEY,ST,Unit 405,NE,WASHINGTON,DC,20002
6306,600,,,KINGSLEY,ST,Unit 406,NE,WASHINGTON,DC,20002
6307,600,,,KINGSLEY,ST,Unit 407,NE,WASHINGTON,DC,20002
6308,600,,,KINGSLEY,ST,Unit 408,NE,WASHINGTON,DC,20002
6309,600,,,KINGSLEY,ST,Unit 409,NE,WASHINGTON,DC,20002
6310,600,,,KINGSLEY,ST,Unit 410,NE,WASHINGTON,DC,20002
6311,600,,,KINGSLEY,ST,Unit 411,NE,WASHINGTON,DC,20002
6312,600,,,KINGSLEY,ST,Unit 412,NE,WASHINGTON,DC,20002
6313,600,,,KINGSLEY,ST,Unit 413,NE,WASHINGTON,DC,20002
6314,600,,,KINGSLEY,ST,Unit 414,NE,WASHINGTON,DC,20002
6315,600,,,KINGSLEY,ST,Unit 415,NE,WASHINGTON,DC,20002
6316,600,,,KINGSLEY,ST,Unit 416,NE,WASHINGTON,DC,20002
6317,600,,,KINGSLEY,ST,Unit 417,NE,WASHINGTON,DC,20002
6318,600,,,KINGSLEY,ST,Unit 418,NE,WASHINGTON,DC,20002
6319,600,,,KINGSLEY,ST,Unit 419,NE,WASHINGTON,DC,20002
6320,600,,,KINGSLEY,ST,Unit 420,NE,WASHINGTON,DC,20002
6321,600,,,KINGSLEY,ST,Unit 421,NE,WASHINGTON,DC,20002
6322,600,,,KINGSLEY,ST,Unit 422,NE,WASHINGTON,DC,20002
6323,600,,,KINGSLEY,ST,Unit 423,NE,WASHINGTON,DC,20002
6324,600,,,KINGSLEY,ST,Unit 424,NE,WASHINGTON,DC,20002
6325,600,,,KINGSLEY,ST,Unit 425,NE,WASHINGTON,DC,20002
6326,600,,,KINGSLEY,ST,Unit 426,NE,WASHINGTON,DC,20002
6327,600,,,KINGSLEY,ST,Unit 427,NE,WASHINGTON,DC,20002
6328,600,,,KINGSLEY,ST,Unit 428,NE,WASHINGTON,DC,20002
6329,600,,,KINGSLEY,ST,Unit 429,NE,WASHINGTON,DC,20002
6330,600,,,KINGSLEY,ST,Unit 430,NE,WASHINGTON,DC,20002
6331,600,,,KINGSLEY,ST,Unit 431,NE,WASHINGTON,DC,20002
6332,600,,,KINGSLEY,ST,Unit 432,NE,WASHINGTON,DC,20002
6333,600,,,KINGSLEY,ST,Unit 433,NE,WASHINGTON,DC,20002
6334,600,,,KINGSLEY,ST,Unit 434,NE,WASHINGTON,DC,20002
6335,600,,,KINGSLEY,ST,Unit 435,NE,WASHINGTON,DC,20002
6336,600,,,KINGSLEY,ST,Unit 436,NE,WASHINGTON,DC,20002
6337,600,,,KINGSLEY,ST,Unit 437,NE,WASHINGTON,DC,20002
6338,600,,,KINGSLEY,ST,Unit 438,NE,WASHINGTON,DC,20002
6339,600,,,KINGSLEY,ST,Unit 439,NE,WASHINGTON,DC,20002
6340,600,,,KINGSLEY,ST,Unit 440,NE,WASHINGTON,DC,20002
6341,600,,,KINGSLEY,ST,Unit 441,NE,WASHINGTON,DC,20002
6342,600,,,KINGSLEY,ST,Unit 442,NE,WASHINGTON,DC,20002
6343,600,,,KINGSLEY,ST,Unit 443,NE,WASHINGTON,DC,20002
6344,600,,,KINGSLEY,ST,Unit 444,NE,WASHINGTON,DC,20002
6345,600,,,KINGSLEY,ST,Unit 445,NE,WASHINGTON,DC,20002
6346,600,,,KINGSLEY,ST,Unit 446,NE,WASHINGTON,DC,20002
6347,600,,,KINGSLEY,ST,Unit 447,NE,WASHINGTON,DC,20002
6348,600,,,KINGSLEY,ST,Unit 448,NE,WASHINGTON,DC,20002
6349,600,,,KINGSLEY,ST,Unit 449,NE,WASHINGTON,DC,20002
6350,600,,,KINGSLEY,ST,Unit 450,NE,WASHINGTON,DC,20002
6351,600,,,KINGSLEY,ST,Unit 451,NE,WASHINGTON,DC,20002
6352,600,,,KINGSLEY,ST,Unit 452,NE,WASHINGTON,DC,20002
6353,600,,,KINGSLEY,ST,Unit 453,NE,WASHINGTON,DC,20002
6354,600,,,KINGSLEY,ST,Unit 454,NE,WASHINGTON,DC,20002
6355,600,,,KINGSLEY,ST,Unit 455,NE,WASHINGTON,DC,20002
6356,600,,,KINGSLEY,ST,Unit 456,NE,WASHINGTON,DC,20002
6357,600,,,KINGSLEY,ST,Unit 457,NE,WASHINGTON,DC,20002
6358,600,,,KINGSLEY,ST,Unit 458,NE,WASHINGTON,DC,20002
6359,600,,,KINGSLEY,ST,Unit 459,NE,WASHINGTON,DC,20002
6360,600,,,KINGSLEY,ST,Unit 460,NE,WASHINGTON,DC,20002
6361,600,,,KINGSLEY,ST,Unit 461,NE,WASHINGTON,DC,20002
6362,600,,,KINGSLEY,ST,Unit 462,NE,WASHINGTON,DC,20002
6363,600,,,KINGSLEY,ST,Unit 463,NE,WASHINGTON,DC,20002
6364,600,,,KINGSLEY,ST,Unit 464,NE,WASHINGTON,DC,20002
6365,600,,,KINGSLEY,ST,Unit 465,NE,WASHINGTON,DC,20002
6366,600,,,KINGSLEY,ST,Unit 466,NE,WASHINGTON,DC,20002
6367,600,,,KINGSLEY,ST,Unit 467,NE,WASHINGTON,DC,20002
6368,600,,,KINGSLEY,ST,Unit 468,NE,WASHINGTON,DC,20002
6369,600,,,KINGSLEY,ST,Unit 469,NE,WASHINGTON,DC,20002
6370,600,,,KINGSLEY,ST,Unit 470,NE,WASHINGTON,DC,20002
6371,600,,,KINGSLEY,ST,Unit 471,NE,WASHINGTON,DC,20002
6372,600,,,KINGSLEY,ST,Unit 472,NE,WASHINGTON,DC,20002
6373,600,,,KINGSLEY,ST,Unit 473,NE,WASHINGTON,DC,20002
6374,600,,,KINGSLEY,ST,Unit 474,NE,WASHINGTON,DC,20002
6375,600,,,KINGSLEY,ST,Unit 475,NE,WASHINGTON,DC,20002
6376,600,,,KINGSLEY,ST,Unit 476,NE,WASHINGTON,DC,20002
6377,600,,,KINGSLEY,ST,Unit 477,NE,WASHINGTON,DC,20002
6378,600,,,KINGSLEY,ST,Unit 478,NE,WASHINGTON,DC,20002
6379,600,,,KINGSLEY,ST,Unit 479,NE,WASHINGTON,DC,20002
6380,600,,,KINGSLEY,ST,Unit 480,NE,WASHINGTON,DC,20002
6381,600,,,KINGSLEY,ST,Unit 481,NE,WASHINGTON,DC,20002
6382,600,,,KINGSLEY,ST,Unit 482,NE,WASHINGTON,DC,20002
6383,600,,,KINGSLEY,ST,Unit 483,NE,WASHINGTON,DC,20002
6384,600,,,KINGSLEY,ST,Unit 484,NE,WASHINGTON,DC,20002
6385,600,,,KINGSLEY,ST,Unit 485,NE,WASHINGTON,DC,20002
6386,600,,,KINGSLEY,ST,Unit 486,NE,WASHINGTON,DC,20002
6387,600,,,KINGSLEY,ST,Unit 487,NE,WASHINGTON,DC,20002
6388,600,,,KINGSLEY,ST,Unit 488,NE,WASHINGTON,DC,20002
6389,600,,,KINGSLEY,ST,Unit 489,NE,WASHINGTON,DC,20002
6390,600,,,KINGSLEY,ST,Unit 490,NE,WASHINGTON,DC,20002
6391,600,,,KINGSLEY,ST,Unit 491,NE,WASHINGTON,DC,20002
6392,600,,,KINGSLEY,ST,Unit 492,NE,WASHINGTON,DC,20002
6393,600,,,KINGSLEY,ST,Unit 493,NE,WASHINGTON,DC,20002
6394,600,,,KINGSLEY,ST,Unit 494,NE,WASHINGTON,DC,20002
6395,600,,,KINGSLEY,ST,Unit 495,NE,WASHINGTON,DC,20002
6396,600,,,KINGSLEY,ST,Unit 496,NE,WASHINGTON,DC,20002
6397,600,,,KINGSLEY,ST,Unit 497,NE,WASHINGTON,DC,20002
6398,600,,,KINGSLEY,ST,Unit 498,NE,WASHINGTON,DC,20002
6399,600,,,KINGSLEY,ST,Unit 499,NE,WASHINGTON,DC,20002
7000,700,,,SENECA,AVE,Unit 100,NE,WASHINGTON,DC,20019
7001,700,,,SENECA,AVE,Unit 101,NE,WASHINGTON,DC,20019
7002,700,,,SENECA,AVE,Unit 102,NE,WASHINGTON,DC,20019
7003,700,,,SENECA,AVE,Unit 103,NE,WASHINGTON,DC,20019
7004,700,,,SENECA,AVE,Unit 104,NE,WASHINGTON,DC,20019
7005,700,,,SENECA,AVE,Unit 105,NE,WASHINGTON,DC,20019
7006,700,,,SENECA,AVE,Unit 106,NE,WASHINGTON,DC,20019
7007,700,,,SENECA,AVE,Unit 107,NE,WASHINGTON,DC,20019
7008,700,,,SENECA,AVE,Unit 108,NE,WASHINGTON,DC,20019
7009,700,,,SENECA,AVE,Unit 109,NE,WASHINGTON,DC,20019
7010,700,,,SENECA,AVE,Unit 110,NE,WASHINGTON,DC,20019
7011,700,,,SENECA,AVE,Unit 111,NE,WASHINGTON,DC,20019
7012,700,,,SENECA,AVE,Unit 112,NE,WASHINGTON,DC,20019
7013,700,,,SENECA,AVE,Unit 113,NE,WASHINGTON,DC,20019
7014,700,,,SENECA,AVE,Unit 114,NE,WASHINGTON,DC,20019
7015,700,,,SENECA,AVE,Unit 115,NE,WASHINGTON,DC,20019
7016,700,,,SENECA,AVE,Unit 116,NE,WASHINGTON,DC,20019
7017,700,,,SENECA,AVE,Unit 117,NE,WASHINGTON,DC,20019
7018,700,,,SENECA,AVE,Unit 118,NE,WASHINGTON,DC,20019
7019,700,,,SENECA,AVE,Unit 119,NE,WASHINGTON,DC,20019
7020,700,,,SENECA,AVE,Unit 120,NE,WASHINGTON,DC,20019
7021,700,,,SENECA,AVE,Unit 121,NE,WASHINGTON,DC,20019
7022,700,,,SENECA,AVE,Unit 122,NE,WASHINGTON,DC,20019
7023,700,,,SENECA,AVE,Unit 123,NE,WASHINGTON,DC,20019
7024,700,,,SENECA,AVE,Unit 124,NE,WASHINGTON,DC,20019
7025,700,,,SENECA,AVE,Unit 125,NE,WASHINGTON,DC,20019
7026,700,,,SENECA,AVE,Unit 126,NE,WASHINGTON,DC,20019
7027,700,,,SENECA,AVE,Unit 127,NE,WASHINGTON,DC,20019
7028,700,,,SENECA,AVE,Unit 128,NE,WASHINGTON,DC,20019
7029,700,,,SENECA,AVE,Unit 129,NE,WASHINGTON,DC,20019
7030,700,,,SENECA,AVE,Unit 130,NE,WASHINGTON,DC,20019
7031,700,,,SENECA,AVE,Unit 131,NE,WASHINGTON,DC,20019
7032,700,,,SENECA,AVE,Unit 132,NE,WASHINGTON,DC,20019
7033,700,,,SENECA,AVE,Unit 133,NE,WASHINGTON,DC,20019
7034,700,,,SENECA,AVE,Unit 134,NE,WASHINGTON,DC,20019
7035,700,,,SENECA,AVE,Unit 135,NE,WASHINGTON,DC,20019
7036,700,,,SENECA,AVE,Unit 136,NE,WASHINGTON,DC,20019
7037,700,,,SENECA,AVE,Unit 137,NE,WASHINGTON,DC,20019
7038,700,,,SENECA,AVE,Unit 138,NE,WASHINGTON,DC,20019
7039,700,,,SENECA,AVE,Unit 139,NE,WASHINGTON,DC,20019
7040,700,,,SENECA,AVE,Unit 140,NE,WASHINGTON,DC,20019
7041,700,,,SENECA,AVE,Unit 141,NE,WASHINGTON,DC,20019
7042,700,,,SENECA,AVE,Unit 142,NE,WASHINGTON,DC,20019
7043,700,,,SENECA,AVE,Unit 143,NE,WASHINGTON,DC,20019
7044,700,,,SENECA,AVE,Unit 144,NE,WASHINGTON,DC,20019
7045,700,,,SENECA,AVE,Unit 145,NE,WASHINGTON,DC,20019
7046,700,,,SENECA,AVE,Unit 146,NE,WASHINGTON,DC,20019
7047,700,,,SENECA,AVE,Unit 147,NE,WASHINGTON,DC,20019
7048,700,,,SENECA,AVE,Unit 148,NE,WASHINGTON,DC,20019
7049,700,,,SENECA,AVE,Unit 149,NE,WASHINGTON,DC,20019
7050,700,,,SENECA,AVE,Unit 150,NE,WASHINGTON,DC,20019
7051,700,,,SENECA,AVE,Unit 151,NE,WASHINGTON,DC,20019
7052,700,,,SENECA,AVE,Unit 152,NE,WASHINGTON,DC,20019
7053,700,,,SENECA,AVE,Unit 153,NE,WASHINGTON,DC,20019
7054,700,,,SENECA,AVE,Unit 154,NE,WASHINGTON,DC,20019
7055,700,,,SENECA,AVE,Unit 155,NE,WASHINGTON,DC,20019
7056,700,,,SENECA,AVE,Unit 156,NE,WASHINGTON,DC,20019
7057,700,,,SENECA,AVE,Unit 157,NE,WASHINGTON,DC,20019
7058,700,,,SENECA,AVE,Unit 158,NE,WASHINGTON,DC,20019
7059,700,,,SENECA,AVE,Unit 159,NE,WASHINGTON,DC,20019
7060,700,,,SENECA,AVE,Unit 160,NE,WASHINGTON,DC,20019
7061,700,,,SENECA,AVE,Unit 161,NE,WASHINGTON,DC,20019
7062,700,,,SENECA,AVE,Unit 162,NE,WASHINGTON,DC,20019
7063,700,,,SENECA,AVE,Unit 163,NE,WASHINGTON,DC,20019
7064,700,,,SENECA,AVE,Unit 164,NE,WASHINGTON,DC,20019
7065,700,,,SENECA,AVE,Unit 165,NE,WASHINGTON,DC,20019
7066,700,,,SENECA,AVE,Unit 166,NE,WASHINGTON,DC,20019
7067,700,,,SENECA,AVE,Unit 167,NE,WASHINGTON,DC,20019
7068,700,,,SENECA,AVE,Unit 168,NE,WASHINGTON,DC,20019
7069,700,,,SENECA,AVE,Unit 169,NE,WASHINGTON,DC,20019
7070,700,,,SENECA,AVE,Unit 170,NE,WASHINGTON,DC,20019
7071,700,,,SENECA,AVE,Unit 171,NE,WASHINGTON,DC,20019
7072,700,,,SENECA,AVE,Unit 172,NE,WASHINGTON,DC,20019
7073,700,,,SENECA,AVE,Unit 173,NE,WASHINGTON,DC,20019
7074,700,,,SENECA,AVE,Unit 174,NE,WASHINGTON,DC,20019
7075,700,,,SENECA,AVE,Unit 175,NE,WASHINGTON,DC,20019
7076,700,,,SENECA,AVE,Unit 176,NE,WASHINGTON,DC,20019
7077,700,,,SENECA,AVE,Unit 177,NE,WASHINGTON,DC,20019
7078,700,,,SENECA,AVE,Unit 178,NE,WASHINGTON,DC,20019
7079,700,,,SENECA,AVE,Unit 179,NE,WASHINGTON,DC,20019
7080,700,,,SENECA,AVE,Unit 180,NE,WASHINGTON,DC,20019
7081,700,,,SENECA,AVE,Unit 181,NE,WASHINGTON,DC,20019
